customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0170-T65016,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),28.01,-37.33,No
0171-T19474,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.5,4193.68,No
0172-T68053,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,117.22,6047.52,Yes
0173-T31959,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.19,578.99,Yes
0174-T15530,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.4,1068.43,Yes
0175-T13748,Female,1,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,68.58,4896.76,Yes
0176-T23545,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),97.47,1145.79,No
0177-T76199,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),92.83,3203.36,No
0178-T44766,Male,0,No,Yes,22,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,112.44,2485.98,No
0179-T83530,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,83.07,2193.92,No
0180-T71087,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),112.78,1345.35,Yes
0181-T78840,Male,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),22.16,1267.43,No
0182-T64384,Male,0,No,No,26,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),58.68,1394.79,No
0183-T61005,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,85.52,1614.04,No
0184-T56576,Female,1,No,Yes,48,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),66.03,3147.64,No
0185-T49353,Male,0,No,Yes,61,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),111.22,6775.7,Yes
0186-T72003,Female,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,32.05,2332.43,No
0187-T93211,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.02,2884.53,Yes
0188-T62733,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,103.62,4419.19,Yes
0189-T75318,Female,0,No,Yes,60,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.74,5661.55,No
0190-T99474,Male,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.12,4051.14,No
0191-T33664,Female,0,No,Yes,22,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.24,1481.24,Yes
0192-T77172,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.84,3745.32,No
0193-T95616,Female,1,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.63,50.39,No
0194-T36736,Female,0,Yes,Yes,35,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,38.11,1330.48,No
0195-T10854,Male,0,No,Yes,54,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,82.14,4565.58,No
0196-T48623,Male,1,No,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.65,1447.22,No
0197-T17392,Female,0,No,No,17,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.18,400.12,No
0198-T65680,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.91,2864.15,Yes
0199-T56717,Female,0,No,No,66,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.54,5036.43,No
0200-T97092,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),44.41,860.39,No
0201-T60859,Male,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,117.54,2176.68,No
0202-T36309,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.98,780.92,Yes
0203-T97455,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,106.8,1630.5,Yes
0204-T73734,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.04,1118.62,No
0205-T80467,Female,0,No,Yes,42,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,92.88,3914.57,No
0206-T62662,Male,1,No,Yes,47,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,25.93,1177.04,No
0207-T22688,Male,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),24.81,1109.57,No
0208-T35342,Female,0,Yes,Yes,65,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,37.21,2455.83,No
0209-T47157,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,91.73,4702.59,No
0210-T77863,Male,1,No,Yes,71,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,117.7,8346.23,Yes
0211-T62083,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,99.1,3235.29,Yes
0212-T75733,Female,0,No,Yes,71,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,60.47,4321.31,No
0213-T99045,Male,1,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),82.36,5746.38,No
0214-T44698,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.46,744.33,No
0215-T90623,Female,1,No,Yes,55,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.74,2367.68,No
0216-T32671,Male,0,No,No,58,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),79.59,4690.1,Yes
0217-T35184,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.96,2202.61,Yes
0218-T52107,Male,1,No,Yes,53,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,71.78,3813.06,No
0219-T96202,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.34,-22.94,Yes
0220-T61663,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.11,1046.45,No
0221-T25708,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,67.97,2208.28,Yes
0222-T59811,Female,1,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.87,58.51,No
0223-T12811,Female,0,Yes,Yes,27,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.5,1671.5,Yes
0224-T66250,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,57.0,840.29,No
0225-T82082,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.14,5056.25,No
0226-T44754,Female,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,35.86,2499.24,No
0227-T21411,Male,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,112.21,5791.88,No
0228-T12911,Female,0,No,No,43,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.04,2795.18,No
0229-T77270,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,52.04,2436.16,No
0230-T93763,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,20.12,307.88,Yes
0231-T18680,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),53.51,1646.58,No
0232-T94896,Female,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,80.58,5320.97,No
0233-T93879,Female,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),97.73,5112.23,No
0234-T81295,Male,1,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.2,1561.78,No
0235-T98614,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),75.32,1990.11,No
0236-T21111,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,61.61,118.12,No
0237-T47504,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,70.54,2782.1,Yes
0238-T11802,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,114.18,522.98,Yes
0239-T18155,Male,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),114.61,908.77,No
0240-T83656,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,98.33,1768.02,Yes
0241-T49384,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,34.68,1230.3,No
0242-T57254,Female,1,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.42,7486.88,No
0243-T31918,Male,0,No,No,49,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.79,4021.88,No
0244-T95981,Female,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,65.78,3905.26,No
0245-T70713,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),74.14,902.33,Yes
0246-T40306,Female,1,No,Yes,41,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),65.64,2705.66,No
0247-T26646,Female,0,Yes,No,67,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),65.82,4425.25,Yes
0248-T56843,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,61.12,1479.75,Yes
0249-T26371,Female,0,No,No,30,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,107.58,3237.58,Yes
0250-T87371,Female,0,Yes,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.58,658.23,No
0251-T12049,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),40.01,2522.03,No
0252-T41616,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),40.88,2510.78,No
0253-T30932,Male,0,No,No,52,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),31.16,1631.47,No
0254-T39855,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.43,1884.44,Yes
0255-T71434,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),50.48,3096.68,No
0256-T82694,Male,0,Yes,No,9,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,75.74,699.09,No
0257-T53016,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.09,1262.49,Yes
0258-T17400,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.56,2400.88,No
0259-T52642,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.58,2517.11,No
0260-T25151,Female,0,No,Yes,20,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.02,830.47,Yes
0261-T61407,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),23.53,819.43,Yes
0262-T76690,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),45.29,3194.67,No
0263-T14499,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,68.63,1710.42,No
0264-T16295,Male,1,No,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.26,4573.24,No
0265-T69040,Male,0,Yes,Yes,46,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,27.82,1220.37,No
0266-T22183,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,42.55,2792.81,No
0267-T39299,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.2,352.89,Yes
0268-T22874,Female,0,No,Yes,23,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.62,2231.72,No
0269-T42711,Male,0,Yes,Yes,9,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,45.02,387.4,Yes
0270-T15539,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.91,1764.94,No
0271-T63351,Female,1,No,Yes,56,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),64.02,3553.88,No
0272-T71267,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.74,2179.71,Yes
0273-T58354,Female,1,No,Yes,40,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,84.57,3413.01,Yes
0274-T12557,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),59.04,2310.72,Yes
0275-T48360,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,42.98,464.66,Yes
0276-T92018,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),58.96,52.73,No
0277-T12200,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.38,2946.62,No
0278-T78497,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,74.21,3079.02,No
0279-T56975,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,115.66,2851.81,Yes
0280-T31357,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.5,5019.48,Yes
0281-T87505,Male,1,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.56,4561.81,No
0282-T12869,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.27,844.98,Yes
0283-T71135,Female,0,No,Yes,8,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.23,509.36,Yes
0284-T60108,Female,1,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,98.36,126.12,Yes
0285-T48467,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,81.08,5662.44,Yes
0286-T33328,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,40.57,1770.17,No
0287-T96831,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,27.5,1629.22,No
0288-T13987,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),67.89,3730.79,No
0289-T68871,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,76.29,3786.26,No
0290-T32399,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,52.94,737.23,Yes
0291-T56214,Female,0,No,Yes,37,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.96,3047.22,No
0292-T96416,Male,0,No,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,33.08,253.41,No
0293-T80271,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,98.63,2351.77,Yes
0294-T54064,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),58.08,3319.69,No
0295-T80091,Male,0,No,Yes,28,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.59,2517.44,Yes
0296-T50818,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,103.3,4025.23,No
0297-T55525,Male,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,41.89,292.41,Yes
0298-T29830,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,72.54,368.22,No
0299-T27429,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.5,1301.63,Yes
0300-T16893,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,22.26,1190.92,No
0301-T89909,Male,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,22.0,380.92,Yes
0302-T57333,Male,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),113.02,6290.86,No
0303-T13436,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.48,108.14,No
0304-T84290,Female,0,No,Yes,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),78.32,4967.07,No
0305-T86213,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,23.74,143.19,Yes
0306-T15895,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.46,4571.27,No
0307-T29738,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.93,219.77,Yes
0308-T40746,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.84,307.21,Yes
0309-T59377,Male,1,No,No,68,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,78.33,5306.03,No
0310-T58404,Female,0,No,Yes,71,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.42,3623.29,No
0311-T64045,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.15,109.65,No
0312-T49790,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.98,5230.9,Yes
0313-T15600,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,56.18,2054.13,No
0314-T50764,Male,1,Yes,Yes,70,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),64.92,4479.14,No
0315-T84543,Female,1,No,Yes,5,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,21.87,49.05,Yes
