customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15600408,449,France,Female,69,7,88495.86,1,1,1,138870.52,1
15600409,788,Germany,Female,74,6,32791.16,3,0,0,158498.11,0
15600410,802,France,Female,52,10,54616.77,2,1,1,69443.89,1
15600411,822,Germany,Male,46,0,16411.38,1,1,0,177198.65,0
15600412,550,France,Female,30,3,13601.88,1,0,0,12966.11,1
15600413,547,Germany,Male,63,10,182879.06,2,1,0,192951.87,0
15600414,669,Germany,Male,43,7,67881.62,2,1,1,113895.53,0
15600415,564,France,Male,26,0,87666.46,1,1,0,16531.7,1
15600416,637,Spain,Female,51,1,140907.92,1,1,1,124765.86,0
15600417,428,Germany,Male,37,2,129177.29,3,1,0,48671.48,0
15600418,679,France,Male,73,9,9599.22,1,0,1,175027.25,1
15600419,527,France,Male,41,8,119188.3,2,0,0,91378.76,0
15600420,646,Germany,Female,63,2,33107.85,4,1,0,117631.01,1
15600421,407,France,Female,67,8,48048.45,1,1,1,190061.82,1
15600422,408,France,Female,67,10,1753.13,4,0,1,36381.06,1
15600423,357,France,Male,50,0,51909.28,3,1,1,40519.56,0
15600424,386,Spain,Female,55,2,28324.49,2,0,1,32304.82,1
15600425,773,France,Female,64,7,52454.75,1,0,1,35039.05,1
15600426,408,Spain,Female,35,5,166022.99,4,1,0,117328.18,0
15600427,577,Germany,Female,27,0,111455.6,3,1,0,31927.94,0
15600428,596,Spain,Male,49,6,43993.48,3,1,1,74926.06,0
15600429,660,Germany,Female,50,6,27942.82,1,0,0,33188.73,1
15600430,825,France,Male,53,9,24006.38,1,1,0,99713.08,0
15600431,508,Germany,Male,59,8,78574.92,3,1,0,16300.68,0
15600432,376,France,Male,34,7,35390.8,2,1,1,78130.71,0
15600433,745,France,Male,31,10,52706.45,3,1,1,179718.88,0
15600434,626,Germany,Male,57,6,26939.73,2,0,0,92008.83,0
15600435,716,France,Female,38,7,61122.86,1,1,0,169232.59,0
15600436,655,Spain,Female,20,1,2145.98,1,1,1,45212.66,1
15600437,824,France,Female,40,8,40141.55,2,1,1,90388.36,0
15600438,441,France,Female,45,3,136201.25,3,1,1,129011.67,0
15600439,573,Germany,Male,59,0,18314.37,3,0,0,12107.45,1
15600440,357,France,Male,74,3,43770.73,3,1,1,183261.16,0
15600441,849,Spain,Male,26,8,49090.16,2,1,0,199871.07,0
15600442,387,Spain,Male,70,6,250000.0,2,0,0,47875.96,1
15600443,624,Spain,Female,54,0,142732.79,3,1,0,42288.81,0
15600444,561,Germany,Female,60,9,58247.56,4,1,1,135755.55,1
15600445,768,Spain,Male,64,6,18050.11,2,1,0,42461.03,0
15600446,425,France,Female,38,8,65080.12,1,0,1,131648.03,0
15600447,381,Germany,Female,63,4,72550.21,4,1,0,141838.28,0
15600448,391,France,Male,22,1,50901.34,3,1,0,112192.41,0
15600449,410,Germany,Male,72,0,27802.97,2,0,0,54478.66,1
15600450,669,France,Female,74,7,132585.29,4,1,0,179944.65,1
15600451,677,France,Female,61,7,33135.13,2,1,1,65497.18,0
15600452,801,Spain,Female,28,2,40843.65,2,0,1,112107.81,0
15600453,670,France,Female,55,0,32660.48,4,1,1,57354.67,0
15600454,388,France,Male,51,5,190353.17,3,1,0,172493.55,0
15600455,584,Germany,Male,55,9,79814.72,3,1,0,112698.94,1
15600456,377,Spain,Female,58,5,5238.24,2,1,0,175369.61,0
15600457,778,Spain,Female,70,0,21412.15,1,1,1,95448.62,0
15600458,748,Spain,Male,27,5,97302.82,2,1,1,51324.82,0
15600459,650,Spain,Female,28,3,53947.72,3,1,0,121894.45,0
15600460,785,Germany,Female,26,6,59654.32,3,1,1,64844.1,0
15600461,680,France,Female,59,10,16008.45,2,1,1,154875.1,0
15600462,780,Spain,Male,19,0,147764.19,2,1,1,55276.94,0
15600463,641,Germany,Male,38,6,110262.72,3,1,0,120643.49,0
15600464,752,France,Female,56,3,56103.29,4,1,1,43844.17,0
15600465,760,Spain,Female,28,4,34516.53,4,0,1,178869.87,0
15600466,617,France,Female,24,9,71283.56,1,1,0,120119.5,1
15600467,532,Germany,Male,27,7,9882.78,3,1,0,143594.9,0
15600468,360,France,Male,50,1,49566.85,4,1,1,41276.92,0
15600469,463,Spain,Female,51,4,7927.54,3,1,0,158899.02,0
15600470,688,Spain,Male,71,7,207779.0,4,0,0,63408.77,0
15600471,644,Spain,Male,62,7,24163.36,2,1,1,76662.45,0
15600472,350,Germany,Female,31,6,38313.36,1,1,1,14225.48,1
15600473,656,France,Female,33,10,69989.65,4,0,0,22688.31,0
15600474,359,France,Male,32,7,21240.35,2,1,1,45249.49,0
15600475,695,France,Female,24,5,28708.03,4,0,0,28009.17,1
15600476,444,France,Male,44,10,184869.59,1,1,0,14463.44,1
15600477,778,Germany,Female,28,1,143006.9,2,1,0,81037.14,0
15600478,683,Spain,Male,51,4,17545.94,2,0,1,156968.75,0
15600479,783,France,Female,56,9,41830.74,3,0,1,57316.97,0
15600480,641,Spain,Female,40,1,50311.25,2,1,1,81134.55,0
15600481,467,Germany,Male,72,2,88657.73,2,1,1,114820.59,0
15600482,673,France,Female,21,6,110180.92,4,1,0,79640.54,0
15600483,688,Spain,Female,69,8,208668.58,3,1,1,191660.46,0
15600484,463,France,Female,38,1,61664.06,3,1,0,51483.05,1
15600485,577,Germany,Male,69,9,106703.8,2,0,1,94807.18,1
15600486,507,France,Female,52,6,158371.56,4,0,1,172809.05,0
15600487,831,Spain,Male,54,5,154261.12,2,0,0,70267.93,0
15600488,515,France,Male,41,10,173492.13,3,1,0,40417.95,1
15600489,759,France,Female,71,4,31087.32,1,1,0,183859.75,0
15600490,626,Spain,Male,61,9,85560.25,3,0,1,121858.9,0
15600491,465,France,Female,72,9,92932.07,1,0,0,108620.36,0
15600492,816,France,Female,33,7,20988.08,1,1,0,34982.5,0
15600493,425,Germany,Female,28,4,210366.26,2,1,0,24025.61,0
15600494,474,Spain,Male,69,10,97215.8,1,1,0,186695.84,0
15600495,504,France,Female,49,9,13803.26,2,1,1,25053.82,1
15600496,448,Spain,Male,71,4,8625.27,2,0,1,102936.76,1
15600497,463,Germany,Female,18,5,98232.83,2,1,1,154518.31,0
15600498,425,France,Female,37,8,62829.45,1,1,1,148492.09,1
15600499,548,Spain,Male,56,9,117689.66,4,1,1,136264.67,0
15600500,774,Spain,Female,46,4,30631.18,3,1,1,16171.65,0
15600501,750,France,Female,26,0,26058.78,4,1,0,134772.2,0
15600502,550,Spain,Female,52,2,20436.53,1,1,0,42756.93,1
15600503,725,Spain,Female,55,6,5218.2,1,1,0,118270.26,0
15600504,535,France,Male,23,10,18573.53,2,1,1,129380.15,0
15600505,686,France,Male,30,6,80762.42,4,0,1,57828.4,0
15600506,555,France,Female,28,9,26562.24,4,0,1,96161.58,0
15600507,382,Spain,Female,44,2,30500.18,4,1,0,73519.47,1
15600508,728,Spain,Female,66,2,17965.1,2,1,1,191919.88,0
15600509,616,Germany,Male,23,3,52507.0,3,1,1,170795.44,0
15600510,499,France,Male,60,2,60190.44,2,0,1,50898.5,1
15600511,628,Spain,Male,44,2,250000.0,4,0,0,23769.36,0
15600512,438,Germany,Female,73,10,53884.82,1,1,0,108580.67,1
15600513,819,Germany,Male,28,7,96809.96,1,0,0,71075.47,1
15600514,514,Spain,Female,67,0,57542.59,1,1,1,185000.43,1
15600515,527,Spain,Female,32,10,183359.26,2,0,1,57244.46,0
15600516,554,Germany,Male,43,9,32318.77,4,1,1,58079.85,0
15600517,564,France,Female,41,9,93623.17,4,1,1,72055.47,0
15600518,536,France,Female,43,0,29204.0,1,1,0,28478.73,1
15600519,558,Spain,Male,61,1,135227.09,3,1,1,109806.74,0
15600520,593,Spain,Male,20,6,28561.37,2,1,1,60029.87,0
15600521,466,France,Female,62,10,16239.52,2,0,1,86845.97,1
15600522,397,Germany,Female,64,5,210230.13,3,1,1,125450.37,0
15600523,451,Spain,Female,45,6,182224.38,4,1,0,121122.98,0
15600524,478,France,Male,71,1,85470.58,4,1,0,68953.79,0
15600525,555,France,Female,71,9,22082.09,3,1,1,38123.14,1
15600526,392,Spain,Male,38,5,30069.07,1,0,0,139435.84,1
15600527,742,Germany,Female,43,4,101436.76,2,0,1,14008.69,0
15600528,396,France,Female,49,0,12408.34,4,1,1,146913.35,0
15600529,635,France,Female,44,9,35129.82,2,1,1,119156.39,1
15600530,566,France,Female,37,10,250000.0,4,1,0,90604.71,0
15600531,465,France,Male,47,1,84337.51,4,1,0,51795.43,0
15600532,509,Spain,Female,67,7,7542.3,1,1,0,170740.03,1
15600533,778,Germany,Female,66,7,149648.14,4,1,0,25309.57,1
15600534,461,Spain,Male,42,6,2009.9,1,1,1,185328.3,0
15600535,718,Spain,Male,59,2,250000.0,1,1,1,44986.4,1
15600536,661,Germany,Male,28,0,250000.0,4,1,0,49986.72,1
15600537,565,France,Male,40,1,31906.57,1,1,1,145409.29,0
15600538,381,Germany,Male,45,7,64020.74,4,0,0,199619.3,0
15600539,363,Germany,Female,58,8,7589.12,1,1,0,51158.78,0
15600540,612,Spain,Male,24,5,31097.38,2,1,1,124555.81,0
15600541,570,France,Male,58,3,83214.96,1,0,0,176021.11,0
15600542,538,Germany,Female,21,3,66027.4,4,1,0,86439.97,1
15600543,743,Spain,Male,70,10,2531.93,4,1,1,138967.4,0
15600544,729,France,Male,74,9,20438.38,2,0,1,26968.65,1
15600545,816,France,Male,60,5,250000.0,4,1,1,53264.23,0
15600546,811,Spain,Male,67,0,118772.46,4,1,0,198552.57,0
15600547,431,France,Male,63,5,107920.83,1,1,1,118109.25,0
15600548,680,Spain,Female,61,1,46705.11,2,1,1,105906.77,0
15600549,708,Spain,Male,19,10,13111.66,3,1,1,21394.65,1
15600550,631,Germany,Male,31,4,122004.21,4,1,0,56694.41,0
15600551,836,Germany,Female,20,9,13286.01,4,0,1,158359.31,0
15600552,722,France,Female,44,8,181014.25,3,1,1,98527.58,0
15600553,518,France,Male,19,8,4673.88,3,1,1,146592.11,1
15600554,404,Spain,Female,57,0,104600.92,1,1,1,184638.83,1
15600555,427,France,Male,33,3,34987.57,1,0,1,164972.8,0
15600556,373,France,Male,24,5,67605.28,1,1,1,42521.78,0
15600557,595,Germany,Male,67,9,9001.77,3,0,1,142147.66,0
15600558,718,Germany,Female,53,10,4750.57,1,1,1,142094.09,0
15600559,614,Germany,Female,69,7,169703.22,3,0,1,196638.1,0
15600560,516,Germany,Male,66,3,250000.0,4,0,1,106924.11,0
15600561,823,France,Female,71,9,129817.93,4,0,1,95761.64,0
15600562,426,Spain,Male,29,9,63451.17,2,1,1,145517.61,0
15600563,412,Spain,Female,47,5,57739.87,1,1,1,164160.73,1
15600564,357,France,Male,67,4,227841.13,4,1,0,120702.06,0
15600565,428,France,Female,22,6,15895.62,2,1,1,140495.74,1
15600566,783,Germany,Female,45,3,150570.24,2,0,0,177822.25,1
15600567,516,France,Female,60,9,250000.0,4,1,0,160479.09,1
15600568,632,Spain,Female,43,6,63064.39,2,0,1,36672.1,0
15600569,521,France,Female,52,1,17491.57,3,1,1,174657.86,0
15600570,519,France,Female,38,5,46604.36,4,1,0,111342.24,0
15600571,848,Germany,Female,57,2,69529.5,2,0,0,144803.29,0
15600572,736,France,Male,21,6,23882.88,1,1,0,187505.2,0
15600573,721,Spain,Male,62,10,196452.78,1,1,1,160788.15,0
15600574,585,Spain,Male,39,7,65101.42,3,1,1,157871.56,0
15600575,823,Germany,Female,43,0,21845.09,2,1,0,125557.66,0
15600576,390,Spain,Male,61,0,30803.23,3,1,0,189411.01,1
15600577,822,Germany,Female,70,5,83122.21,2,1,0,71167.29,0
15600578,571,Spain,Female,24,9,175054.08,1,0,0,73919.37,0
15600579,827,Germany,Female,58,9,34458.96,3,1,1,197479.57,0
15600580,530,France,Male,63,4,3812.79,1,1,0,184551.15,0
15600581,712,France,Male,19,2,12922.86,3,1,0,51261.94,0
15600582,375,France,Female,72,10,29.04,4,1,1,24611.59,1
15600583,560,France,Male,23,6,115116.89,3,1,0,128462.88,1
15600584,632,Germany,Male,23,4,22812.55,2,1,1,98282.09,0
15600585,482,France,Female,70,1,114993.12,4,0,0,137845.7,1
15600586,584,Germany,Male,47,0,199354.62,2,1,1,70175.44,0
15600587,595,France,Male,68,6,21962.16,4,1,1,164837.07,0
15600588,849,Germany,Male,66,3,132751.54,2,0,0,111150.36,0
15600589,580,Spain,Male,28,8,39587.59,1,1,1,196949.95,0
15600590,638,Germany,Female,46,1,81539.59,3,1,1,28961.18,0
15600591,597,France,Female,23,6,115103.75,1,1,0,192973.73,0
15600592,658,France,Female,48,4,49603.95,1,0,1,177705.54,0
15600593,813,France,Male,25,1,15325.85,2,1,0,150075.43,0
15600594,758,France,Male,66,4,728.47,4,1,1,153589.71,1
15600595,647,France,Male,41,1,732.88,2,1,0,80983.41,1
15600596,528,France,Female,33,7,56983.76,2,0,0,110982.19,0
15600597,781,France,Female,67,7,155709.34,2,1,1,90904.32,1
15600598,524,France,Female,35,4,54832.71,2,0,0,163991.19,0
15600599,397,France,Female,24,5,24128.66,4,1,1,116969.25,0
15600600,835,France,Male,66,9,12004.71,3,0,0,135975.11,0
15600601,672,Spain,Male,25,4,31953.73,1,1,1,96161.59,0
15600602,436,Germany,Female,53,2,179203.12,1,0,1,75397.47,1
15600603,654,France,Male,68,4,53007.59,4,1,1,86592.64,1
15600604,810,Germany,Female,48,9,10583.16,1,0,0,80761.39,1
15600605,371,Spain,Male,37,10,21744.02,4,1,0,15837.59,0
15600606,849,Spain,Female,26,10,250000.0,4,1,1,144234.07,0
15600607,543,Germany,Female,70,0,61363.89,3,1,1,158763.26,0
15600608,779,Germany,Female,21,10,8451.12,3,0,1,124575.69,0
15600609,515,Spain,Female,40,3,34497.11,3,1,1,55532.68,1
15600610,685,Germany,Male,56,7,3377.87,2,0,0,143130.5,0
15600611,574,France,Female,56,2,2829.09,3,1,1,27926.27,1
15600612,657,France,Female,43,3,132561.6,2,0,1,185868.47,0
15600613,542,France,Male,41,5,2960.72,4,0,1,133815.63,0
15600614,485,France,Male,52,4,135883.35,4,1,1,147593.54,1
15600615,560,France,Female,30,5,1123.79,2,1,1,109215.25,0
15600616,541,Germany,Female,60,5,87917.83,3,1,0,130408.31,0
15600617,746,Spain,Female,26,9,131186.24,3,0,0,126473.27,0
15600618,655,Spain,Female,65,1,24553.47,3,1,0,42912.09,1
15600619,845,Spain,Male,51,0,28759.87,1,0,1,117188.04,0
15600620,505,France,Female,40,9,234137.6,2,0,1,104855.89,0
15600621,613,France,Male,51,3,23313.84,2,1,0,22053.56,1
15600622,397,Spain,Male,27,2,12408.43,2,1,0,108527.08,1
15600623,778,Spain,Male,59,0,17726.21,1,1,1,194917.88,1
15600624,819,Spain,Male,64,9,11750.5,4,1,0,154586.82,1
15600625,436,France,Female,48,5,5264.19,3,0,1,50938.7,0
15600626,616,France,Female,59,2,122151.96,3,1,1,125840.4,0
15600627,744,Spain,Female,36,6,18797.24,2,1,0,53128.97,0
15600628,715,Spain,Female,40,8,106430.23,1,1,0,170846.95,0
15600629,517,France,Male,45,8,1952.84,4,1,0,157349.57,1
15600630,714,Germany,Female,62,1,18842.58,3,1,0,198045.94,1
15600631,587,Spain,Male,27,8,16578.38,2,0,0,59775.78,0
15600632,818,Germany,Male,55,6,9786.9,3,0,1,114347.68,0
15600633,638,Spain,Female,51,3,110222.25,2,1,0,173391.82,1
15600634,621,France,Male,18,9,98908.38,1,1,1,149463.7,0
15600635,517,Germany,Male,60,3,140177.16,3,0,0,27268.42,0
15600636,610,France,Female,38,6,82901.52,3,0,1,25884.03,0
15600637,636,Germany,Female,67,9,64135.48,3,1,1,46437.07,0
15600638,683,Spain,Female,49,3,249655.09,2,1,0,166463.61,0
15600639,413,France,Female,62,9,44119.16,2,1,0,37816.22,1
15600640,651,France,Male,68,4,105297.86,1,0,0,54447.73,0
15600641,675,France,Male,26,3,17497.62,2,1,1,152583.58,0
15600642,505,France,Male,28,5,127351.02,3,0,0,121746.79,0
15600643,751,Spain,Female,30,3,100974.63,3,0,0,165203.92,0
15600644,499,Spain,Male,44,7,30593.07,2,0,0,98759.71,1
15600645,419,Germany,Female,70,2,250000.0,4,1,0,160093.89,0
15600646,726,France,Male,54,0,167982.53,1,1,0,78939.25,1
15600647,681,France,Female,35,1,121785.27,2,0,0,54830.29,0
15600648,474,France,Male,35,0,56370.71,2,0,1,138544.52,0
15600649,836,Germany,Female,28,8,65588.81,4,1,1,90042.29,1
15600650,597,Germany,Male,56,3,148797.84,3,1,0,189946.4,0
15600651,656,France,Male,46,4,75970.21,4,1,0,140543.42,0
15600652,602,Germany,Male,64,5,56297.84,4,1,0,157381.72,0
15600653,481,France,Female,39,4,31746.42,4,1,0,18179.65,0
15600654,428,France,Male,48,4,56242.04,2,1,1,94560.22,0
15600655,501,France,Female,27,8,876.79,3,0,0,160702.36,0
15600656,471,Germany,Male,61,5,165632.33,1,1,1,194599.92,0
15600657,714,Germany,Male,67,1,85435.86,1,1,1,176926.1,0
15600658,365,Spain,Male,19,8,102353.0,1,0,0,45332.84,1
15600659,714,France,Male,24,4,52302.96,1,1,1,182750.76,0
15600660,391,Germany,Female,70,8,250000.0,4,1,1,159956.22,0
15600661,544,Germany,Male,72,5,99294.35,3,1,1,156851.42,0
15600662,716,Spain,Female,55,0,250000.0,1,1,1,168817.81,0
15600663,757,France,Female,61,8,250000.0,1,1,0,42442.1,1
15600664,605,France,Male,21,7,55711.55,3,0,0,88673.76,0
15600665,409,France,Female,57,0,165932.92,1,1,1,19589.41,0
15600666,656,France,Female,23,6,58028.77,1,1,1,19125.8,0
15600667,789,Spain,Female,71,4,19155.47,1,1,0,173061.51,1
15600668,685,France,Female,32,10,2637.95,4,1,0,152015.31,0
15600669,559,France,Female,45,2,35415.04,3,0,1,78595.83,0
15600670,507,France,Female,19,1,99318.15,3,1,1,106280.22,0
15600671,585,Germany,Female,60,10,18203.09,4,1,0,55055.38,0
15600672,478,France,Female,36,8,71261.6,2,1,1,97243.43,0
15600673,681,Germany,Male,43,6,42470.34,4,1,1,53563.6,0
15600674,480,Spain,Male,63,10,120867.07,2,0,0,119068.05,1
15600675,712,France,Male,33,1,163215.57,1,0,0,167034.05,1
15600676,581,France,Male,42,4,60050.84,4,1,1,175498.02,0
15600677,483,France,Female,50,0,72409.7,2,0,1,101447.03,0
15600678,665,Spain,Male,69,8,7112.79,1,1,1,178641.85,0
15600679,587,France,Female,68,8,103062.59,1,0,1,153207.63,0
15600680,506,Germany,Male,45,5,4239.61,1,1,1,183259.84,1
15600681,449,France,Female,41,10,59651.47,1,0,0,177387.07,0
15600682,655,France,Female,45,1,12378.18,1,1,1,105329.16,0
15600683,793,France,Female,41,4,33843.97,3,0,0,80652.99,0
15600684,608,Spain,Male,41,5,58871.45,4,1,0,165980.95,0
15600685,476,Germany,Male,48,8,131279.38,1,1,0,152777.92,1
15600686,722,Germany,Male,29,0,101.13,1,0,1,42875.93,0
15600687,594,France,Female,59,7,20620.8,1,1,1,13729.21,0
15600688,698,Germany,Male,24,1,90100.69,3,1,1,129821.86,1
15600689,734,France,Female,71,2,20230.76,1,0,1,190320.45,0
15600690,680,Germany,Female,71,0,9532.59,2,1,1,52576.77,0
15600691,708,France,Male,45,6,70119.44,1,0,1,130211.48,0
15600692,458,France,Male,72,3,17170.06,3,1,0,72267.13,1
15600693,554,Germany,Female,44,6,15775.91,2,1,1,94557.6,0
15600694,384,France,Female,43,8,57607.07,2,1,0,48798.78,0
15600695,412,Germany,Male,65,2,62902.41,3,1,1,56924.71,1
15600696,596,Germany,Female,27,2,59472.33,1,1,0,78252.74,0
15600697,390,France,Male,50,9,145934.88,3,0,1,102542.33,0
15600698,541,Spain,Female,43,5,5659.89,1,0,0,122646.97,0
15600699,434,France,Male,24,7,11247.82,2,1,1,151745.9,0
15600700,379,France,Male,41,7,27514.63,2,1,0,104484.96,0
15600701,562,France,Male,25,10,43208.0,4,1,0,172180.27,0
15600702,648,Germany,Male,54,10,5795.32,2,1,1,34531.2,0
15600703,488,Spain,Female,62,4,14973.27,4,0,0,77344.98,1
15600704,537,Spain,Male,21,5,97529.0,4,0,0,191785.66,0
15600705,542,Germany,Female,26,3,48274.93,3,1,0,43397.65,0
15600706,679,Germany,Male,74,0,219921.9,4,1,0,36649.79,0
15600707,468,Germany,Female,39,3,33607.29,3,1,0,134741.32,1
15600708,479,France,Male,62,1,250000.0,2,1,1,151825.6,0
15600709,509,France,Female,73,4,69056.12,4,1,1,47186.04,0
15600710,471,France,Female,28,8,22945.24,1,1,0,53394.89,0
15600711,733,France,Female,32,5,1392.79,4,0,1,88184.45,0
15600712,407,Germany,Male,53,9,250000.0,4,1,1,162436.38,0
15600713,431,France,Male,36,5,91088.78,2,0,1,86583.77,0
15600714,558,Spain,Female,35,4,78000.36,1,0,1,121397.81,0
15600715,843,France,Male,29,9,28711.18,3,1,1,112108.19,0
15600716,389,France,Male,40,9,55138.65,1,1,0,165443.22,1
15600717,528,France,Male,50,3,466.82,4,1,0,183784.4,1
15600718,576,Spain,Female,74,9,62710.0,3,1,0,124664.86,0
15600719,701,Spain,Male,35,8,23050.85,4,1,0,171129.49,1
15600720,591,France,Male,35,0,79348.2,3,1,1,66697.09,0
15600721,548,France,Female,57,8,1867.75,4,1,1,67384.11,1
15600722,662,France,Male,30,10,229290.87,4,0,1,148842.77,0
15600723,769,France,Male,47,9,122397.94,2,1,1,197772.19,0
15600724,705,France,Female,61,9,250000.0,2,1,0,50349.12,0
15600725,707,France,Male,60,5,19363.5,1,1,1,31157.32,1
15600726,849,France,Male,71,10,26299.19,4,1,1,42607.68,1
15600727,484,Spain,Female,71,5,26526.91,4,0,1,141652.47,0
15600728,451,Germany,Male,40,10,5973.33,3,1,0,186915.59,0
15600729,397,Spain,Male,38,5,112867.77,2,1,1,73494.72,0
15600730,829,France,Male,20,10,27532.82,4,1,1,49884.98,0
15600731,534,Spain,Male,68,8,46684.21,4,1,0,41983.77,1
15600732,610,France,Female,35,5,61700.48,3,0,1,34840.29,0
15600733,433,Germany,Male,46,5,82648.53,3,1,0,146894.71,0
15600734,752,Spain,Male,37,2,57459.16,3,0,0,52184.74,0
15600735,567,France,Male,66,1,8929.03,2,0,1,194462.44,0
15600736,469,France,Male,23,1,65600.32,2,1,0,175271.31,0
15600737,570,Spain,Female,68,9,4421.25,2,1,1,121502.89,0
15600738,693,France,Female,27,0,22526.85,2,1,1,148099.69,0
15600739,839,France,Male,27,3,119412.66,1,1,1,133807.05,0
15600740,656,France,Female,54,10,34972.44,1,1,0,197736.54,1
15600741,519,France,Female,32,0,137739.86,1,1,0,32982.71,0
15600742,739,France,Male,25,6,31444.65,3,0,1,179024.65,0
15600743,782,Germany,Female,65,0,5330.22,4,1,1,137018.68,0
15600744,379,Germany,Male,66,2,34767.64,3,0,1,115410.29,1
15600745,541,France,Male,24,4,69083.44,1,0,0,90830.36,1
15600746,790,Spain,Male,67,1,62001.85,1,1,0,198296.94,1
15600747,712,France,Male,53,6,152103.63,2,0,1,166191.6,0
15600748,633,France,Male,64,7,93929.07,2,1,1,13343.47,0
15600749,468,France,Female,37,5,46055.01,3,0,1,17532.75,0
15600750,721,Germany,Male,45,1,115520.0,1,1,1,154202.8,0
15600751,399,France,Male,55,7,14042.16,1,1,0,111963.14,1
15600752,360,Spain,Male,24,4,56761.4,2,1,1,117695.65,0
15600753,368,France,Male,43,7,17492.66,4,1,0,72639.6,1
15600754,612,Spain,Male,18,4,93670.74,1,1,0,185946.35,1
15600755,622,Germany,Female,41,5,31116.05,1,0,1,52650.32,0
15600756,617,France,Female,71,4,125635.57,4,1,1,139255.9,0
15600757,497,Germany,Male,70,6,22176.73,1,1,1,21914.11,1
15600758,548,Spain,Female,70,4,190006.46,1,1,1,62970.39,0
15600759,410,Germany,Female,26,4,69529.81,1,1,1,183450.21,1
15600760,406,France,Male,27,9,67068.44,2,0,0,91720.0,1
15600761,513,Germany,Female,73,3,250000.0,4,0,1,131203.87,0
15600762,612,France,Female,20,10,18365.38,4,1,0,74249.75,0
15600763,817,Germany,Female,39,8,21891.6,4,1,0,126385.01,1
15600764,587,Germany,Female,59,8,150616.05,2,1,1,17783.38,0
15600765,719,Spain,Male,62,0,90136.53,1,1,0,59437.43,0
15600766,505,Germany,Male,25,8,85605.35,2,0,0,183519.36,1
15600767,655,France,Female,36,6,154390.99,1,1,1,40032.66,1
15600768,660,France,Male,64,1,218325.35,1,1,1,44574.5,0
15600769,545,Spain,Male,38,9,70947.22,2,0,0,103328.05,1
15600770,771,France,Male,72,1,23112.3,4,1,1,162797.36,0
15600771,595,Germany,Male,72,6,24979.33,2,0,1,49092.73,0
15600772,703,France,Male,64,3,167121.7,1,0,0,174675.57,1
15600773,358,Spain,Male,40,5,12764.2,1,0,0,28035.04,1
15600774,455,France,Female,63,10,43309.26,2,1,1,108673.09,1
15600775,385,France,Male,72,7,13988.25,3,1,1,68981.04,0
15600776,829,France,Female,28,8,92253.76,1,0,0,41388.25,0
15600777,668,France,Male,54,5,87581.08,3,1,0,61755.05,0
15600778,574,Germany,Female,71,4,183169.39,2,0,1,158031.39,0
15600779,475,Germany,Male,37,2,39633.13,1,1,1,16484.6,0
